user_id,join_date,country,device_type,subscription_type
u949569,2020-08-08,CA,Windows,premium
u731324,2023-11-02,BR,iPhone,enterprise
u083763,2020-10-30,DE,Android Phone,enterprise
u815184,2023-10-19,BR,iPad,enterprise
u239981,2020-09-09,MX,Android Tablet,premium
u210860,2023-11-19,JP,iPhone,basic
u609229,2020-10-22,AU,Android Tablet,enterprise
u145647,2022-02-11,MX,Android Phone,premium
u769714,2021-09-29,FR,iPhone,free
u717580,2023-01-22,JP,Mac,enterprise
u683812,2020-04-18,US,Mac,free
u385841,2023-08-15,JP,Windows,free
u692734,2022-04-28,UK,Windows,free
u611555,2021-11-09,AU,Windows,basic
u969957,2021-05-05,BR,iPhone,premium
u895329,2021-05-07,FR,Android Phone,free
u916075,2023-09-08,AU,Android Tablet,basic
u952895,2020-07-23,IN,iPad,premium
u122628,2021-10-06,JP,iPad,free
u103870,2021-08-16,AU,Android Tablet,enterprise
u539780,2022-06-14,CA,Android Phone,enterprise
u217239,2021-09-29,FR,Android Tablet,basic
u795324,2022-09-23,UK,iPhone,basic
u629355,2022-07-15,MX,iPhone,basic
u751392,2022-04-22,FR,iPad,premium
u084139,2022-12-19,IN,iPhone,free
u400963,2021-10-29,UK,iPhone,basic
u404465,2022-12-22,CA,iPhone,premium
u220774,2020-02-29,JP,iPhone,premium
u371696,2021-06-26,AU,Windows,basic
u991265,2020-03-01,CA,Android Phone,basic
u388086,2020-08-10,BR,Windows,basic
u766702,2022-06-06,DE,Android Tablet,basic
u425293,2021-01-07,AU,Android Tablet,basic
u726609,2021-02-07,IN,Mac,free
u694996,2021-06-14,BR,Android Tablet,basic
u195782,2020-05-09,US,iPhone,enterprise
u464146,2022-09-12,CA,Android Tablet,basic
u611080,2022-09-17,CA,iPad,free
u012518,2020-08-27,FR,Android Phone,basic
u851194,2021-09-22,IN,iPhone,free
u426923,2021-03-06,FR,Android Phone,premium
u705097,2022-02-22,IN,Mac,free
u903883,2022-05-05,BR,Mac,premium
u326128,2020-05-06,BR,Android Tablet,enterprise
u344677,2020-03-01,FR,Windows,free
u716708,2021-07-14,JP,Android Phone,premium
u563767,2023-01-07,UK,Windows,free
u631872,2020-09-16,BR,iPad,premium
u390738,2020-06-30,MX,Android Phone,basic
u975549,2023-06-26,JP,Windows,premium
u728988,2020-09-26,BR,iPad,basic
u200550,2020-03-18,JP,Windows,premium
u178015,2020-04-13,UK,Android Tablet,basic
u383147,2022-04-06,BR,iPhone,enterprise
u642156,2023-03-11,BR,iPad,premium
u484144,2020-03-21,UK,iPad,basic
u850386,2021-07-02,JP,Android Phone,premium
u461306,2020-01-17,DE,Android Tablet,premium
u837390,2021-09-16,FR,Windows,basic
u458534,2020-03-19,CA,iPad,premium
u600372,2021-11-17,UK,Android Phone,enterprise
u266399,2022-10-31,JP,iPhone,premium
u819409,2023-03-18,FR,Android Phone,free
u516856,2020-03-01,IN,Windows,enterprise
u137860,2023-10-02,US,Android Tablet,free
u846708,2021-03-22,IN,iPhone,enterprise
u090311,2022-03-03,US,Android Phone,premium
u063902,2020-03-10,UK,iPad,free
u984070,2023-11-05,UK,Android Phone,basic
u177989,2023-04-25,BR,Android Phone,premium
u538478,2023-11-01,JP,Android Tablet,basic
u034251,2021-07-15,DE,Windows,enterprise
u711764,2023-07-16,BR,Mac,basic
u012907,2020-07-28,FR,iPad,premium
u356099,2020-05-02,UK,iPhone,premium
u088337,2022-12-17,IN,iPad,basic
u122924,2021-01-24,IN,iPhone,enterprise
u605823,2020-09-04,DE,Mac,enterprise
u193080,2022-01-11,JP,iPad,premium
u618882,2023-06-02,IN,Android Phone,basic
u319041,2023-10-31,JP,Mac,basic
u608816,2022-12-02,DE,iPad,basic
u394950,2022-04-25,US,Android Phone,premium
u044421,2021-07-27,US,iPad,enterprise
u956832,2022-12-06,MX,Android Tablet,enterprise
u579811,2020-12-06,JP,iPhone,basic
u295929,2020-12-27,US,iPad,free
u085447,2020-06-10,UK,Android Phone,enterprise
u371327,2023-12-09,DE,Android Phone,premium
u851737,2020-08-20,AU,Android Phone,free
u871735,2021-10-15,IN,Mac,enterprise
u976717,2020-05-23,US,Android Tablet,free
u029473,2020-01-17,IN,Android Tablet,premium
u374716,2023-10-29,UK,iPhone,enterprise
u287928,2022-10-29,MX,iPhone,enterprise
u996295,2020-05-16,CA,Mac,enterprise
u787864,2021-04-07,UK,Android Phone,free
u256077,2023-09-30,AU,iPad,free
u122541,2020-01-07,DE,Android Phone,basic
u437037,2022-12-12,FR,iPad,enterprise
u914945,2022-05-13,CA,Android Tablet,basic
u352598,2023-09-24,CA,Android Tablet,enterprise
u414769,2021-03-24,IN,Mac,premium
u094990,2023-03-31,CA,iPhone,premium
u203407,2022-12-08,JP,Windows,enterprise
u551612,2021-12-11,JP,Android Tablet,enterprise
u181315,2023-07-31,JP,Android Phone,free
u923102,2023-09-29,BR,Android Phone,basic
u551240,2022-10-05,US,Mac,enterprise
u571352,2023-06-22,MX,Android Phone,enterprise
u873010,2021-09-06,FR,Android Tablet,free
u682269,2022-05-12,CA,Android Tablet,basic
u489814,2023-03-06,AU,Windows,premium
u963038,2020-11-06,JP,iPad,free
u663844,2023-04-14,BR,iPhone,premium
u684524,2023-02-06,BR,Windows,enterprise
u878955,2020-06-16,BR,iPhone,basic
u492497,2021-04-02,IN,iPad,basic
u118736,2022-04-14,JP,iPhone,enterprise
u949586,2023-12-11,UK,Windows,free
u456530,2021-04-07,BR,Android Tablet,free
u285239,2023-05-10,AU,iPhone,basic
u252126,2021-11-10,UK,iPhone,enterprise
u006922,2021-08-13,IN,Android Tablet,enterprise
u276856,2021-07-04,MX,iPad,basic
u504777,2023-06-06,MX,Windows,basic
u224652,2020-01-14,CA,Android Phone,free
u922133,2022-07-15,IN,Windows,free
u922475,2020-01-16,US,iPad,premium
u152984,2023-01-28,UK,Mac,enterprise
u576771,2022-11-22,MX,Android Tablet,basic
u335428,2020-03-06,FR,iPhone,premium
u608671,2022-05-15,MX,Android Tablet,basic
u176016,2020-03-08,CA,iPhone,free
u814760,2023-04-07,AU,Windows,basic
u608349,2020-07-30,BR,iPad,premium
u570405,2022-01-22,BR,Mac,premium
u876937,2022-07-12,FR,Windows,premium
u104335,2020-08-08,MX,iPad,basic
u319496,2020-06-17,DE,Android Phone,basic
u927324,2023-01-30,BR,Android Phone,enterprise
u030534,2022-01-12,JP,Windows,premium
u812744,2022-05-25,US,Mac,premium
u443381,2022-09-20,US,Android Tablet,enterprise
u010355,2020-02-17,FR,Windows,basic
u267511,2020-02-12,JP,Windows,enterprise
u286040,2022-10-10,JP,iPad,basic
u645996,2020-07-24,CA,Android Tablet,premium
u920943,2022-05-24,IN,Android Tablet,enterprise
u889027,2022-03-27,JP,Android Tablet,premium
u164639,2020-06-19,DE,Android Phone,enterprise
u527459,2021-12-14,IN,Android Tablet,premium
u683892,2023-04-01,MX,Android Tablet,enterprise
u620853,2023-06-21,AU,Android Phone,free
u778506,2021-03-03,IN,Android Tablet,free
u528495,2022-02-18,BR,Android Tablet,basic
u735021,2023-12-11,BR,Windows,enterprise
u434664,2022-03-10,UK,Windows,enterprise
u448397,2020-11-15,AU,iPhone,enterprise
u989433,2020-03-09,DE,iPhone,basic
u867747,2022-12-07,BR,iPad,basic
u032049,2022-06-09,FR,Mac,premium
u899022,2022-03-12,JP,Windows,enterprise
u941156,2020-11-23,US,iPhone,free
u847855,2022-06-05,IN,Android Tablet,premium
u597906,2022-08-04,BR,Windows,enterprise
u828009,2020-06-23,FR,Android Tablet,free
u525390,2021-08-21,CA,iPad,enterprise
u087270,2021-09-22,BR,iPad,enterprise
u188166,2020-12-24,FR,iPad,basic
u269071,2022-09-27,IN,iPad,basic
u750676,2021-06-12,UK,Android Tablet,enterprise
u473127,2021-04-24,BR,Windows,enterprise
u922017,2023-06-13,JP,iPhone,free
u798523,2021-03-21,CA,iPhone,basic
u239933,2022-09-10,DE,Windows,premium
u078585,2021-08-19,MX,Mac,basic
u734833,2022-07-10,BR,Windows,free
u006712,2023-05-23,AU,Android Tablet,free
u219432,2022-07-11,DE,iPad,free
u142987,2021-03-14,CA,Android Phone,premium
u799405,2020-10-04,UK,iPad,premium
u433060,2022-08-16,CA,iPad,basic
u968783,2022-01-06,IN,Mac,premium
u122174,2022-03-16,IN,Android Phone,basic
u675647,2020-11-25,AU,Windows,free
u787172,2021-07-16,BR,iPad,enterprise
u397251,2023-11-15,IN,iPad,enterprise
u922424,2021-01-15,FR,iPhone,enterprise
u017478,2021-12-05,DE,Android Tablet,free
u435522,2022-12-06,CA,Android Phone,premium
u041829,2022-06-20,CA,Android Phone,basic
u017429,2020-11-16,MX,iPhone,basic
u246022,2023-01-26,US,Mac,premium
u125974,2022-03-22,JP,iPad,free
u593937,2020-08-23,IN,Windows,free
u330864,2021-04-20,UK,Windows,free
u391539,2023-04-30,DE,iPhone,enterprise
u310296,2023-10-10,UK,iPad,basic
u297515,2022-07-25,IN,Windows,enterprise
u583178,2022-07-10,DE,iPhone,free
u303159,2021-10-05,IN,Windows,free
u474372,2022-04-22,AU,iPhone,enterprise
u464264,2023-02-05,US,Android Tablet,free
u441714,2020-06-03,BR,Windows,enterprise
u469528,2023-09-26,IN,Mac,free
u454319,2021-01-18,AU,iPad,basic
u177526,2021-07-28,BR,Mac,basic
u813423,2023-12-22,US,Mac,enterprise
u513998,2020-11-07,FR,iPhone,enterprise
u198455,2022-08-30,CA,Android Phone,basic
u092440,2020-08-29,FR,Android Tablet,premium
u573004,2020-02-04,BR,iPhone,free
u059669,2020-03-21,JP,Android Phone,enterprise
u783111,2020-01-15,BR,Mac,enterprise
u700418,2023-02-16,JP,iPhone,basic
u865603,2023-08-03,MX,iPhone,premium
u399003,2022-08-02,CA,iPad,free
u171780,2023-02-19,CA,Windows,premium
u261303,2023-10-11,AU,iPhone,free
u418610,2022-12-07,FR,Android Phone,enterprise
u171192,2020-12-28,BR,Windows,free
u018780,2021-01-11,IN,Mac,free
u520171,2021-09-02,IN,Android Phone,free
u904734,2020-09-07,FR,Mac,premium
u071220,2020-04-04,JP,iPhone,free
u331326,2020-10-13,BR,iPhone,free
u612911,2023-08-06,UK,iPhone,premium
u734461,2020-06-15,BR,iPad,basic
u161227,2022-01-22,UK,Android Tablet,basic
u182581,2021-10-13,US,Android Phone,enterprise
u975583,2020-09-22,FR,Windows,enterprise
u729378,2022-01-23,IN,Android Tablet,enterprise
u582250,2021-04-27,DE,Android Tablet,basic
u557157,2023-04-07,JP,iPhone,premium
u475478,2021-08-05,MX,Windows,premium
u663866,2021-11-15,UK,iPhone,free
u538228,2020-02-02,IN,iPad,basic
u926092,2023-08-07,MX,Mac,free
u261667,2020-02-02,MX,iPad,free
u371543,2021-09-03,CA,Windows,free
u956340,2020-08-25,US,Android Phone,premium
u160863,2020-04-28,FR,iPad,free
u872691,2022-08-21,JP,Android Phone,free
u602125,2022-12-12,BR,Windows,free
u422538,2020-08-13,AU,Mac,basic
u193714,2022-03-03,US,Android Tablet,premium
u730898,2022-09-18,JP,Android Phone,premium
u998258,2020-06-25,IN,Android Tablet,free
u014616,2022-09-08,IN,iPhone,free
u142932,2020-05-24,CA,iPad,premium
u049307,2021-03-03,FR,iPad,basic
u428680,2022-08-06,IN,iPad,basic
u477620,2020-01-04,UK,Android Tablet,basic
u428029,2021-03-07,US,Windows,basic
u539725,2021-09-25,CA,Windows,premium
u890611,2023-04-09,US,iPhone,premium
u691001,2021-10-10,CA,Mac,enterprise
u010524,2023-02-16,AU,Mac,enterprise
u708162,2021-03-14,IN,Android Tablet,basic
u827465,2023-07-10,FR,Android Tablet,basic
u635386,2020-11-07,UK,Android Phone,basic
u577935,2022-08-21,MX,iPhone,enterprise
u308302,2022-08-30,IN,iPad,basic
u625696,2020-07-27,CA,iPad,basic
u504552,2023-12-04,BR,Android Phone,premium
u846263,2023-05-05,US,iPhone,premium
u314309,2022-09-14,US,Mac,enterprise
u643259,2020-12-10,DE,Windows,premium
u860113,2020-11-21,CA,Windows,free
u701467,2022-11-17,CA,Mac,enterprise
u500028,2020-09-01,JP,Android Tablet,free
u877206,2021-05-06,UK,iPhone,free
u484552,2023-04-09,FR,Mac,premium
u249258,2021-07-07,UK,Android Phone,premium
u847069,2021-12-26,UK,iPad,enterprise
u879193,2022-03-31,DE,Mac,basic
u612114,2020-04-25,CA,iPhone,premium
u537932,2022-02-05,JP,iPad,enterprise
u021380,2020-04-25,AU,iPhone,basic
u013536,2021-11-19,IN,iPhone,premium
u653177,2023-12-12,BR,Android Phone,basic
u602887,2021-04-23,BR,iPad,premium
u916950,2020-06-08,UK,Android Phone,premium
u466505,2022-07-28,MX,Mac,basic
u794489,2022-05-05,AU,Android Phone,free
u510702,2020-07-04,AU,Mac,free
u955165,2022-01-20,BR,Android Tablet,basic
u394969,2023-12-22,JP,Mac,free
u099009,2022-07-20,IN,Mac,free
u863669,2022-12-07,FR,Android Phone,enterprise
u778581,2023-03-08,CA,iPad,enterprise
u616105,2022-06-23,US,iPhone,free
u506625,2022-06-10,IN,Windows,free
u887259,2022-06-24,FR,Android Tablet,enterprise
u868230,2021-11-15,FR,Android Tablet,free
u929539,2021-07-19,FR,Android Tablet,free
u925670,2020-08-10,CA,Windows,premium
u343178,2020-09-26,JP,iPhone,basic
u318794,2022-04-04,DE,Android Phone,enterprise
u959309,2021-01-27,US,iPhone,premium
u695082,2023-05-29,AU,iPad,premium
u350741,2022-05-29,CA,Android Phone,premium
u218724,2020-11-12,US,iPhone,enterprise
u232908,2022-07-09,MX,iPad,enterprise
u137021,2022-10-05,FR,Android Phone,free
u362139,2020-10-26,BR,Mac,basic
u248031,2022-03-03,BR,iPhone,enterprise
u327213,2021-04-02,BR,iPhone,premium
u844572,2022-02-11,DE,Windows,basic
u797008,2023-03-13,MX,Android Tablet,premium
u732554,2023-07-26,DE,Mac,basic
u238691,2020-09-07,JP,Mac,enterprise
u665814,2023-10-21,US,Windows,enterprise
u419159,2022-10-03,JP,Android Phone,premium
u579946,2021-12-26,US,Windows,premium
u547373,2022-12-18,US,iPad,basic
u776905,2021-08-28,DE,Android Phone,basic
u828128,2022-06-15,JP,Android Tablet,basic
u868773,2023-09-16,JP,Android Phone,basic
u873230,2020-05-27,US,Windows,premium
u715505,2020-03-03,DE,Mac,enterprise
u237662,2021-11-05,CA,iPad,free
u177591,2022-08-30,CA,Mac,basic
u453280,2022-05-10,CA,Mac,enterprise
u565112,2020-02-22,US,iPad,basic
u520609,2020-12-03,AU,Windows,premium
u534829,2023-10-21,US,iPhone,premium
u281855,2020-09-29,IN,Mac,basic
u172725,2023-09-28,DE,Windows,enterprise
u189824,2020-05-06,UK,Android Phone,basic
u280679,2023-08-04,JP,iPad,free
u249418,2022-02-08,AU,Windows,enterprise
u214267,2020-08-19,US,Mac,enterprise
u375024,2022-09-29,MX,iPad,enterprise
u431731,2023-06-18,AU,iPhone,premium
u264755,2020-05-02,JP,Windows,free
u455667,2022-04-30,FR,Android Tablet,basic
u974879,2021-09-08,IN,Mac,enterprise
u814561,2023-10-12,BR,Windows,premium
u621735,2021-06-20,UK,Mac,enterprise
u465413,2020-06-08,UK,iPhone,free
u192874,2020-11-29,AU,Android Tablet,premium
u510721,2022-01-10,MX,Mac,premium
u116584,2021-02-08,CA,iPad,enterprise
u371774,2021-12-09,UK,Android Phone,enterprise
u810360,2021-07-11,JP,iPhone,enterprise
u017369,2021-03-25,DE,Mac,basic
u570189,2021-09-18,FR,Mac,basic
u789561,2020-06-19,US,iPad,basic
u808224,2021-11-19,US,Android Phone,enterprise
u119460,2023-12-20,IN,Android Tablet,free
u900200,2020-06-18,AU,iPad,enterprise
u250913,2020-02-23,MX,Android Phone,free
u327251,2022-11-21,UK,Windows,free
u840318,2023-03-01,UK,Windows,premium
u336416,2023-12-09,US,Android Tablet,premium
u087894,2020-05-28,JP,Android Phone,enterprise
u831728,2023-09-01,BR,Android Tablet,enterprise
u057180,2023-06-13,UK,Windows,premium
u685086,2020-04-30,BR,Android Phone,basic
u362204,2020-05-23,DE,iPad,enterprise
u928764,2021-12-16,US,Mac,premium
u443904,2021-02-03,US,Android Phone,basic
u075263,2022-08-16,IN,Windows,free
u548598,2021-04-09,FR,Windows,premium
u508470,2022-10-15,CA,Mac,premium
u248556,2020-05-27,MX,iPad,premium
u923359,2021-12-19,AU,Android Tablet,basic
u759112,2022-02-12,CA,Android Phone,premium
u057095,2022-05-29,DE,Mac,basic
u998639,2022-12-07,US,Android Phone,enterprise
u688051,2021-04-02,UK,iPad,enterprise
u654868,2020-12-21,MX,Mac,basic
u988491,2023-09-29,US,Windows,free
u704225,2020-07-26,MX,Android Phone,basic
u747811,2021-09-04,JP,Windows,basic
u568139,2021-03-07,CA,Android Tablet,enterprise
u364587,2021-04-02,FR,Android Tablet,enterprise
u596207,2021-10-02,US,iPad,basic
u492630,2021-05-16,AU,Mac,basic
u211010,2022-03-24,MX,iPhone,enterprise
u521536,2022-01-13,CA,Android Phone,premium
u300274,2023-07-26,JP,Windows,enterprise
u731450,2021-03-08,AU,iPhone,premium
u996624,2022-10-12,BR,Windows,enterprise
u529379,2023-12-29,JP,Windows,basic
u619725,2021-06-25,US,Windows,enterprise
u418188,2021-04-11,US,Mac,free
u597489,2023-07-13,BR,iPhone,enterprise
u338445,2020-11-16,IN,iPad,enterprise
u407626,2023-06-05,CA,iPad,basic
u114438,2022-01-16,AU,iPhone,basic
u726950,2021-03-25,US,iPhone,basic
u588692,2020-08-09,DE,Mac,free
u574540,2021-04-16,JP,Android Tablet,premium
u750905,2020-07-07,IN,Android Tablet,basic
u231728,2020-12-10,US,iPad,basic
u821561,2020-03-17,UK,Android Phone,basic
u654336,2022-06-30,FR,iPad,premium
u099711,2023-03-19,BR,Windows,free
u004231,2023-08-04,US,Mac,free
u971770,2021-03-17,FR,Mac,enterprise
u705760,2021-07-27,IN,Android Phone,enterprise
u871253,2021-06-13,FR,iPad,enterprise
u397967,2023-04-17,DE,Windows,free
u132997,2022-03-06,AU,Android Tablet,premium
u911516,2020-07-09,IN,Android Tablet,enterprise
u029777,2023-03-08,FR,iPhone,free
u101340,2022-09-03,AU,Android Tablet,enterprise
u008671,2022-11-08,AU,iPad,enterprise
u073979,2021-07-20,CA,Android Tablet,premium
u544851,2021-04-27,JP,iPhone,premium
u164632,2023-05-06,MX,iPad,basic
u353239,2021-03-08,IN,Android Tablet,enterprise
u594094,2021-12-21,MX,Mac,free
u189658,2020-02-11,UK,iPad,enterprise
u431676,2020-04-20,DE,Android Phone,enterprise
u422457,2021-10-11,US,Windows,enterprise
u487588,2020-02-22,CA,iPhone,free
u050100,2022-04-22,CA,Mac,free
u282027,2021-05-26,AU,Mac,free
u107378,2023-12-11,JP,Mac,basic
u158714,2021-06-01,UK,Android Phone,enterprise
u950240,2020-06-06,US,Android Phone,enterprise
u382858,2023-05-10,AU,iPhone,enterprise
u946379,2023-10-18,US,Mac,enterprise
u828011,2021-05-12,AU,Android Phone,premium
u188813,2021-11-24,BR,iPad,free
u265915,2020-02-18,US,iPad,enterprise
u205200,2022-07-30,DE,Mac,enterprise
u661335,2021-08-09,US,Windows,free
u300281,2020-07-13,AU,iPad,enterprise
u085627,2020-06-22,DE,iPhone,premium
u851848,2022-06-11,BR,Windows,enterprise
u372394,2020-10-30,UK,Mac,enterprise
u006714,2020-12-21,BR,Windows,premium
u721128,2023-07-27,US,Android Tablet,enterprise
u161007,2023-06-19,JP,Windows,basic
u741868,2020-11-22,JP,Windows,premium
u874396,2022-01-06,CA,Android Phone,enterprise
u888439,2020-03-13,US,Windows,basic
u124304,2022-02-09,MX,Windows,basic
u791087,2020-02-01,MX,iPhone,enterprise
u117830,2022-09-22,AU,iPad,premium
u831575,2021-09-07,MX,Mac,basic
u890758,2023-12-22,MX,Mac,premium
u106954,2022-10-08,AU,Android Phone,enterprise
u858117,2021-06-13,CA,Android Tablet,enterprise
u804477,2023-11-20,AU,Android Phone,free
u720751,2020-09-03,BR,iPad,free
u363308,2023-03-04,US,Mac,basic
u772241,2020-02-23,AU,iPad,enterprise
u996581,2021-10-04,FR,Android Phone,premium
u872066,2020-02-08,UK,iPad,basic
u078337,2020-10-13,JP,Android Tablet,enterprise
u496782,2021-12-03,IN,iPad,basic
u852925,2020-11-28,AU,Windows,free
u429529,2023-03-31,US,Android Phone,enterprise
u164605,2020-09-25,US,Android Tablet,basic
u461241,2021-08-19,UK,Android Phone,enterprise
u098787,2022-03-01,UK,iPhone,premium
u810561,2021-03-17,AU,Android Phone,enterprise
u968558,2023-12-22,UK,Android Phone,basic
u109705,2023-07-03,JP,Android Phone,enterprise
u001225,2021-11-22,JP,iPad,premium
u511322,2022-10-25,AU,iPhone,premium
u155140,2020-11-06,AU,Windows,basic
u534749,2021-03-14,MX,Mac,basic
u423603,2022-08-28,AU,Mac,enterprise
u389504,2022-06-19,AU,Windows,basic
u577053,2023-08-07,DE,Windows,free
u376913,2022-10-03,IN,Windows,basic
u528548,2022-02-21,MX,Android Phone,free
u283118,2022-09-06,FR,Android Tablet,premium
u197543,2023-12-28,US,iPhone,premium
u027617,2023-11-06,UK,Mac,basic
u932200,2022-02-11,DE,Mac,premium
u834662,2020-12-24,MX,Mac,free
u328432,2020-07-16,MX,Windows,premium
u667068,2022-02-28,JP,iPad,basic
u295551,2020-02-16,FR,Windows,premium
u726980,2021-08-17,DE,iPhone,premium
u203699,2023-08-25,AU,Android Tablet,free
u405684,2022-12-21,IN,Android Phone,basic
u826753,2021-05-20,UK,iPhone,basic
u057000,2023-05-09,BR,iPad,enterprise
u785551,2022-05-28,DE,iPhone,basic
u270577,2022-01-30,FR,Mac,premium
u244168,2022-09-01,DE,iPad,free
u064048,2020-07-07,IN,Windows,free
u941142,2022-01-17,JP,Windows,premium
u719737,2022-01-02,AU,Android Phone,free
u088969,2021-09-30,CA,iPhone,premium
u486185,2020-10-13,BR,iPad,premium
u019217,2022-04-10,BR,iPad,premium
u937825,2020-03-16,MX,Android Tablet,free
u722418,2023-03-09,FR,iPad,basic
u104043,2023-05-04,CA,iPhone,enterprise
u223444,2020-04-15,FR,Mac,enterprise
u949162,2021-10-24,IN,Windows,basic
u828716,2022-02-26,MX,iPhone,free
u553410,2020-02-05,BR,Android Tablet,enterprise
u554373,2023-11-01,US,iPhone,premium
u421294,2021-02-04,UK,Android Tablet,enterprise
u520134,2023-05-28,DE,iPad,enterprise
u948116,2020-04-06,JP,Android Phone,enterprise
u470478,2020-09-27,US,iPad,free
u652433,2022-01-09,IN,Windows,enterprise
u438781,2020-06-16,US,Android Phone,basic
u596543,2021-03-14,US,Windows,basic
u795683,2023-05-04,DE,Android Phone,premium
